t	pi	freq
20920000	0.0160688	0.0081
20940000	0.46865	0.3748
20960000	0.10555	0.9441
20980000	0.005982	0.997
21000000	0.0802888	0.9581
21020000	0	1
21040000	0.00439032	0.9978
21060000	0	1
21080000	0.0258568	0.9869
21100000	0.00039992	0.9998
21120000	0	1
21140000	0.18064	0.8996
21160000	0.394843	0.2707
21180000	0.499023	0.4779
21200000	0.237477	0.8623
21220000	0.301172	0.8153
21240000	0.0144934	0.9927
21260000	0.0593273	0.9694
21280000	0.19658	0.8895
21300000	0.0627005	0.9676
21320000	0.00776958	0.9961
21340000	0.408494	0.7139
21360000	0.0593273	0.9694
21380000	0.00019998	0.9999
21400000	0	1
21420000	0.445945	0.6644
21440000	0.350942	0.773
21460000	0.0174451	0.9912
21480000	0.00039992	0.9998
21500000	0	1
21520000	0.184464	0.1028
21540000	0.0318751	0.0162
21560000	0.4118	0.29
21580000	0	0
21600000	0.0413096	0.0211
21620000	0.00995	0.005
21640000	0.277155	0.1662
21660000	0.00039992	0.9998
21680000	0.0125206	0.9937
21700000	0.0009995	0.9995
21720000	0.101811	0.9462
21740000	0.00059982	0.9997
21760000	0.00239712	0.9988
21780000	0.279685	0.8319
21800000	0.128995	0.9307
21820000	0	1
21840000	0.0125206	0.9937
21860000	0.0664333	0.9656
21880000	0.13926	0.9247
21900000	0.183828	0.8976
21920000	0	1
21940000	0.379558	0.7454
21960000	0.0307133	0.9844
21980000	0	1
22000000	0.146191	0.9206
22020000	0.175826	0.9026
22040000	0.48555	0.415
22060000	0.173083	0.9043
22080000	0.4982	0.53
22100000	0.0935587	0.9508
22120000	0.15555	0.915
22140000	0.0069755	0.0035
22160000	0.00259662	0.0013
22180000	0.00518648	0.0026
22200000	0.0397758	0.0203
22220000	0.0009995	0.0005
22240000	0.0625134	0.0323
22260000	0.370765	0.2458
22280000	0.453182	0.653
22300000	0	0
22320000	0.499918	0.4936
22340000	0	1
22360000	0.144507	0.9216
22380000	0.397124	0.7268
22400000	0	0
22420000	0	0
22440000	0.484722	0.4126
22460000	0.0392	0.02
22480000	0.023712	0.988
22500000	0.443148	0.6686
22520000	0.250358	0.1467
22540000	0.404952	0.282
22560000	0.197358	0.889
22580000	0.142649	0.9227
22600000	0.482064	0.4053
22620000	0.233842	0.1352
22640000	0.309902	0.1917
22660000	0.481606	0.4041
22680000	0.41521	0.7059
22700000	0.33755	0.785
22720000	0.00119928	0.9994
22740000	0.205702	0.8836
22760000	0	1
22780000	0	1
22800000	0.0125206	0.9937
22820000	0.455836	0.3514
22840000	0.00757112	0.0038
22860000	0	0
22880000	0.007968	0.004
22900000	0	0
22920000	0.498488	0.5275
22940000	0.0049875	0.9975
22960000	0.373294	0.2483
22980000	0	0
23000000	0	0
23020000	0.49799	0.4683
23040000	0.386235	0.2615
23060000	0.00079968	0.9996
23080000	0.21196	0.8795
23100000	0	0
23120000	0.00955392	0.0048
23140000	0.001998	0.001
23160000	0	0
23180000	0.0198	0.01
23200000	0.00856302	0.0043
23220000	0.433241	0.3173
23240000	0.040543	0.9793
23260000	0	1
23280000	0.216345	0.8766
23300000	0	1
23320000	0.00059982	0.9997
23340000	0.0109395	0.9945
23360000	0.226496	0.1302
23380000	0.00578318	0.0029
23400000	0	0
23420000	0.0009995	0.0005
23440000	0	0
23460000	0.498318	0.471
23480000	0	1
23500000	0.0576358	0.9703
23520000	0.0917535	0.9518
23540000	0	1
23560000	0.347648	0.776
23580000	0.04894	0.9749
23600000	0.00039992	0.9998
23620000	0.410451	0.7116
23640000	0.00458942	0.9977
23660000	0.00079968	0.9996
23680000	0.493817	0.5556
23700000	0.36532	0.7595
23720000	0.167888	0.9075
23740000	0.402141	0.7212
23760000	0	1
23780000	0.052542	0.973
23800000	0.00039992	0.9998
23820000	0.00856302	0.0043
23840000	0.0231262	0.0117
23860000	0.354632	0.2304
23880000	0.00059982	0.9997
23900000	0.301802	0.1852
23920000	0.00558432	0.0028
23940000	0.00458942	0.0023
23960000	0.0464671	0.0238
23980000	0.00159872	0.0008
24000000	0.498509	0.4727
24020000	0.0170521	0.9914
24040000	0.395301	0.7288
24060000	0.499597	0.4858
24080000	0	0
24100000	0.00039992	0.0002
24120000	0.00836472	0.0042
24140000	0.486255	0.4171
24160000	0.326775	0.2057
24180000	0	0
24200000	0	0
24220000	0.465992	0.3696
24240000	0.24553	0.1433
24260000	0.0551869	0.0284
24280000	0.00079968	0.0004
24300000	0.0278024	0.0141
24320000	0.0330355	0.0168
24340000	0	0
24360000	0.40072	0.7228
24380000	0.489342	0.573
24400000	0	1
24420000	0.0690367	0.9642
24440000	0.458643	0.3562
24460000	0.253036	0.1486
24480000	0.312115	0.1935
24500000	0.248376	0.8547
24520000	0.0703355	0.9635
24540000	0.0843104	0.9559
24560000	0.011335	0.9943
24580000	0.47992	0.3998
24600000	0	0
24620000	0.0732968	0.9619
24640000	0.007968	0.996
24660000	0.223678	0.1283
24680000	0.461802	0.6382
24700000	0.0897632	0.0471
24720000	0.0223446	0.0113
24740000	0.00279608	0.0014
24760000	0.0049875	0.0025
24780000	0.0660607	0.0342
24800000	0.0578239	0.0298
24820000	0	0
24840000	0	0
24860000	0	0
24880000	0.0291619	0.0148
24900000	0.12068	0.0645
24920000	0.00538542	0.0027
24940000	0.00757112	0.0038
24960000	0.161665	0.0887
24980000	0.475135	0.3885
25000000	0.387852	0.2632
25020000	0	0
25040000	0.00119928	0.0006
25060000	0	0
25080000	0.00478848	0.0024
25100000	0.425964	0.3076
25120000	0.126233	0.0677
25140000	0	0
25160000	0.00139902	0.0007
25180000	0.00419118	0.0021
25200000	0.115962	0.0618
25220000	0.357742	0.2333
25240000	0.495563	0.5471
25260000	0.456664	0.6472
25280000	0.0641955	0.9668
25300000	0	1
25320000	0.499749	0.4888
25340000	0.476715	0.6079
25360000	0.00339422	0.0017
25380000	0.0201919	0.0102
25400000	0.499849	0.5087
25420000	0.341178	0.7818
25440000	0.193612	0.1086
25460000	0.170166	0.9061
25480000	0.00019998	0.9999
25500000	0.00119928	0.9994
25520000	0.482553	0.4066
25540000	0	1
25560000	0.45263	0.6539
25580000	0.00836472	0.0042
25600000	0.06755	0.035
25620000	0	0
25640000	0.00019998	0.0001
25660000	0.443686	0.3322
25680000	0.0953599	0.0502
25700000	0.112976	0.0601
25720000	0	0
25740000	0.251205	0.1473
25760000	0	0
25780000	0.085768	0.0449
25800000	0	0
25820000	0.0029955	0.0015
25840000	0.399199	0.2755
25860000	0.25444	0.1496
25880000	0.318798	0.801
25900000	0.157208	0.086
25920000	0	0
25940000	0	0
25960000	0	0
25980000	0.279552	0.168
26000000	0.130888	0.0704
26020000	0.00019998	0.0001
26040000	0.156214	0.9146
26060000	0.48229	0.5941
26080000	0.134658	0.0726
26100000	0	0
26120000	0.482253	0.4058
26140000	0.0529203	0.0272
26160000	0.0289678	0.0147
26180000	0.436204	0.6786
26200000	0.181758	0.1011
26220000	0.339596	0.2168
26240000	0.280613	0.1688
26260000	0.393832	0.2696
26280000	0.0009995	0.0005
26300000	0.0357375	0.0182
26320000	0.0105438	0.0053
26340000	0.479759	0.6006
26360000	0.00239712	0.9988
26380000	0	1
26400000	0.0049875	0.9975
26420000	0.00179838	0.9991
26440000	0	1
26460000	0.470621	0.6212
26480000	0.220098	0.8741
26500000	0.137729	0.9256
26520000	0.00419118	0.9979
26540000	0.00039992	0.9998
26560000	0	1
26580000	0.00019998	0.9999
26600000	0.105373	0.9442
26620000	0	1
26640000	0	1
26660000	0.210744	0.8803
26680000	0	1
26700000	0.253317	0.8512
26720000	0	1
26740000	0.0009995	0.9995
26760000	0.5	0.5002
26780000	0.00019998	0.9999
26800000	0	1
26820000	0.229446	0.8678
26840000	0.00179838	0.9991
26860000	0.00019998	0.9999
26880000	0.0246875	0.9875
26900000	0.226792	0.8696
26920000	0.4689	0.3753
26940000	0	0
26960000	0.00379278	0.0019
26980000	0.482961	0.5923
27000000	0.113328	0.0603
27020000	0	1
27040000	0	1
27060000	0.00119928	0.9994
27080000	0.345988	0.7775
27100000	0	1
27120000	0.054432	0.972
27140000	0	1
27160000	0.140957	0.9237
27180000	0.452937	0.3466
27200000	0.007968	0.004
27220000	0.4951	0.4505
27240000	0.111214	0.0591
27260000	0	0
27280000	0	0
27300000	0.0641955	0.0332
27320000	0.321796	0.2015
27340000	0.011335	0.9943
27360000	0.22753	0.8691
27380000	0.00019998	0.9999
27400000	0	1
27420000	0.499985	0.4973
27440000	0.481376	0.4035
27460000	0.044942	0.023
27480000	0.227235	0.1307
27500000	0.0312944	0.0159
27520000	0.00737262	0.0037
27540000	0	0
27560000	0.121898	0.9348
27580000	0.1472	0.08
27600000	0.00059982	0.0003
27620000	0.0009995	0.0005
27640000	0.00239712	0.0012
27660000	0.00737262	0.0037
27680000	0.469791	0.3771
27700000	0.294175	0.8208
27720000	0.328302	0.793
27740000	0.457076	0.3535
27760000	0.122072	0.0653
27780000	0.475402	0.3891
27800000	0.415046	0.2939
27820000	0.019996	0.9899
27840000	0	1
27860000	0.0771679	0.9598
27880000	0.260568	0.846
27900000	0.00478848	0.9976
27920000	0.490995	0.5671
27940000	0.00737262	0.0037
27960000	0.00079968	0.0004
27980000	0.248943	0.1457
28000000	0.206316	0.1168
28020000	0.0553755	0.0285
28040000	0.0797389	0.0416
28060000	0.497926	0.4678
28080000	0.0223446	0.0113
28100000	0.236752	0.1372
28120000	0.0233215	0.0118
28140000	0.270971	0.1616
28160000	0.429312	0.688
28180000	0.353984	0.7702
28200000	0.0720025	0.9626
28220000	0.414136	0.7072
28240000	0.00059982	0.0003
28260000	0.318075	0.1984
28280000	0.001998	0.001
28300000	0.100203	0.0529
28320000	0.485922	0.4161
28340000	0.316261	0.1969
28360000	0.496752	0.5403
28380000	0.0219536	0.0111
28400000	0.0198	0.01
28420000	0.491731	0.5643
28440000	0	1
28460000	0.0176416	0.9911
28480000	0	1
28500000	0.125714	0.9326
28520000	0	1
28540000	0	1
28560000	0.381999	0.7429
28580000	0.211808	0.1204
28600000	0.00538542	0.0027
28620000	0.00039992	0.0002
28640000	0.232234	0.8659
28660000	0.498933	0.5231
28680000	0.00578318	0.0029
28700000	0.0109395	0.0055
28720000	0	0
28740000	0.499948	0.5051
28760000	0.0910303	0.0478
28780000	0.0170521	0.0086
28800000	0.00119928	0.0006
28820000	0.00119928	0.0006
28840000	0	0
28860000	0.0182307	0.0092
28880000	0.481988	0.4051
28900000	0.38614	0.2614
28920000	0	0
28940000	0.00139902	0.0007
28960000	0	0
28980000	0.0534875	0.0275
29000000	0.0172486	0.0087
29020000	0.0162655	0.0082
29040000	0.00079968	0.0004
29060000	0.167072	0.092
29080000	0.011928	0.006
29100000	0.0401595	0.0205
29120000	0.0332288	0.0169
29140000	0	0
29160000	0.418392	0.298
29180000	0.156214	0.0854
29200000	0.209526	0.8811
29220000	0.0374704	0.9809
29240000	0	1
29260000	0.476629	0.6081
29280000	0.00019998	0.9999
29300000	0.00558432	0.0028
29320000	0.00039992	0.0002
29340000	0.0349663	0.0178
29360000	0.0332288	0.0169
29380000	0.00836472	0.0042
29400000	0.0536765	0.0276
29420000	0	0
29440000	0.107502	0.057
29460000	0.001998	0.999
29480000	0	1
29500000	0.00339422	0.9983
29520000	0.497822	0.533
29540000	0.0762478	0.0397
29560000	0.112448	0.0598
29580000	0.096798	0.051
29600000	0.00219758	0.0011
29620000	0.0176416	0.0089
29640000	0.00019998	0.0001
29660000	0.00119928	0.0006
29680000	0.0328422	0.0167
29700000	0.109802	0.0583
29720000	0.338802	0.2161
29740000	0.00039992	0.9998
29760000	0	0
29780000	0.0457049	0.0234
29800000	0	1
29820000	0	1
29840000	0.273132	0.8368
29860000	0.412554	0.7091
29880000	0.00439032	0.9978
29900000	0.00578318	0.9971
29920000	0.0125206	0.9937
29940000	0.0176416	0.9911
29960000	0.0745891	0.9612
29980000	0.102881	0.9456
30000000	0.00975198	0.9951
30020000	0.34831	0.7754
30040000	0	0
30060000	0	0
30080000	0.452074	0.3452
30100000	0.118935	0.0635
30120000	0	0
30140000	0.0156752	0.0079
30160000	0.483474	0.4091
30180000	0.00079968	0.0004
30200000	0	0
30220000	0.00419118	0.0021
30240000	0.00039992	0.0002
30260000	0.484442	0.4118
30280000	0.336637	0.2142
30300000	0.029356	0.0149
30320000	0.281804	0.1697
30340000	0.499985	0.5027
30360000	0.071262	0.963
30380000	0	1
30400000	0.17952	0.0997
30420000	0.028191	0.0143
30440000	0.00019998	0.0001
30460000	0.472293	0.6177
30480000	0.305187	0.1879
30500000	0	0
30520000	0.0351592	0.0179
30540000	0.00019998	0.0001
30560000	0.104128	0.0551
30580000	0	0
30600000	0.44145	0.6711
30620000	0.00419118	0.9979
30640000	0.001998	0.999
30660000	0.0123231	0.9938
30680000	0.0420755	0.9785
30700000	0.0797389	0.9584
30720000	0.257514	0.8482
30740000	0	1
30760000	0.0250774	0.9873
30780000	0.0658744	0.0341
30800000	0.0578239	0.0298
30820000	0	0
30840000	0.0146905	0.0074
30860000	0.308543	0.1906
30880000	0.117012	0.0624
30900000	0	0
30920000	0.274342	0.1641
30940000	0.0779033	0.9594
30960000	0.0135075	0.9932
30980000	0.037278	0.981
31000000	0.00538542	0.9973
31020000	0.0723725	0.9624
31040000	0.00019998	0.0001
31060000	0.337664	0.2151
31080000	0	0
31100000	0.0912112	0.0479
31120000	0.458815	0.3565
31140000	0.257792	0.152
31160000	0	0
31180000	0.323106	0.7974
31200000	0.269072	0.8398
31220000	0	1
31240000	0.370358	0.7546
31260000	0.0009995	0.9995
31280000	0.003992	0.998
31300000	0.00836472	0.9958
31320000	0.104306	0.9448
31340000	0.001998	0.999
31360000	0.478782	0.603
31380000	0	0
31400000	0	0
31420000	0.111567	0.0593
31440000	0.0707062	0.0367
31460000	0	0
31480000	0.498364	0.5286
31500000	0.207999	0.1179
31520000	0	0
31540000	0.0582	0.03
31560000	0.292245	0.8223
31580000	0	1
31600000	0.394384	0.2702
31620000	0.347317	0.7763
31640000	0.00019998	0.9999
31660000	0.00279608	0.9986
31680000	0.336065	0.2137
31700000	0	0
31720000	0	0
31740000	0.010148	0.0051
31760000	0.0910303	0.0478
31780000	0.0144934	0.0073
31800000	0.216646	0.1236
31820000	0.029744	0.0151
31840000	0.152055	0.0829
31860000	0.0422669	0.0216
31880000	0	0
31900000	0.379656	0.2547
31920000	0.0695936	0.0361
31940000	0.0144934	0.0073
31960000	0.436774	0.3222
31980000	0.00179838	0.0009
32000000	0.0957197	0.0504
32020000	0.0121256	0.0061
32040000	0.0069755	0.0035
32060000	0.0260515	0.9868
32080000	0.0996665	0.9474
32100000	0.0029955	0.9985
32120000	0.00019998	0.9999
32140000	0.121898	0.9348
32160000	0.469594	0.6233
32180000	0	0
32200000	0.02955	0.015
32220000	0.0190157	0.0096
32240000	0.428936	0.3115
32260000	0.00618078	0.9969
32280000	0.267165	0.8412
32300000	0.221742	0.873
32320000	0.00637952	0.9968
32340000	0.039392	0.9799
32360000	0.422066	0.3026
32380000	0.018427	0.9907
32400000	0.0009995	0.9995
32420000	0.162651	0.9107
32440000	0.426579	0.3084
32460000	0	0
32480000	0	0
32500000	0.105373	0.0558
32520000	0.0559411	0.0288
32540000	0.00019998	0.0001
32560000	0.0207795	0.0105
32580000	0.401787	0.2784
32600000	0.025662	0.013
32620000	0.0117304	0.0059
32640000	0.00737262	0.0037
32660000	0	0
32680000	0.144844	0.0786
32700000	0	0
32720000	0.00677688	0.0034
32740000	0.085768	0.0449
32760000	0.00737262	0.0037
32780000	0.46713	0.6282
32800000	0	0
32820000	0.2505	0.1468
32840000	0.333766	0.2117
32860000	0.00239712	0.0012
32880000	0	0
32900000	0.00618078	0.0031
32920000	0.498127	0.4694
32940000	0.00419118	0.0021
32960000	0.207081	0.8827
32980000	0	1
33000000	0.015872	0.992
33020000	0.00239712	0.9988
33040000	0.0634483	0.9672
33060000	0.157539	0.0862
33080000	0.499415	0.5171
33100000	0.00039992	0.9998
33120000	0.499118	0.521
33140000	0.184464	0.1028
33160000	0.0866777	0.0454
33180000	0.0392	0.02
33200000	0.0736662	0.0383
33220000	0.00419118	0.0021
33240000	0.464516	0.6332
33260000	0.0939193	0.9506
33280000	0	1
33300000	0	1
33320000	0.419359	0.7008
33340000	0	1
33360000	0.278089	0.8331
33380000	0.125022	0.933
33400000	0.04894	0.9749
33420000	0.499224	0.5197
33440000	0.178879	0.9007
33460000	0	1
33480000	0.416931	0.7038
33500000	0	0
33520000	0	0
33540000	0.00079968	0.0004
33560000	0	1
33580000	0.14535	0.9211
33600000	0.0154783	0.9922
33620000	0.49702	0.4614
33640000	0.409687	0.2875
33660000	0.101097	0.0534
33680000	0.143156	0.0776
33700000	0.00079968	0.0004
33720000	0.399199	0.2755
33740000	0.0328422	0.0167
33760000	0.00179838	0.0009
33780000	0.00419118	0.0021
33800000	0.0933784	0.0491
33820000	0.469397	0.6237
33840000	0.297115	0.8185
33860000	0.00279608	0.9986
33880000	0	1
33900000	0.160842	0.9118
33920000	0.116487	0.9379
33940000	0.082302	0.957
33960000	0.031488	0.984
33980000	0.0386238	0.9803
34000000	0.461691	0.3616
34020000	0.25514	0.1501
34040000	0	0
34060000	0.152889	0.0834
34080000	0.497142	0.4622
34100000	0.428104	0.3104
34120000	0	0
34140000	0.00079968	0.0004
34160000	0.00179838	0.0009
34180000	0.0612029	0.0316
34200000	0.0089595	0.0045
34220000	0.00019998	0.0001
34240000	0.439518	0.6739
34260000	0	1
34280000	0	1
34300000	0.466304	0.6298
34320000	0.00039992	0.9998
34340000	0.385949	0.7388
34360000	0.103594	0.9452
34380000	0.0453235	0.9768
34400000	0.103238	0.9454
34420000	0.467181	0.3719
34440000	0.469988	0.3775
34460000	0.160182	0.0878
34480000	0.0701501	0.0364
34500000	0.0320686	0.0163
34520000	0	0
34540000	0.37178	0.2468
34560000	0.0863139	0.9548
34580000	0.00219758	0.9989
34600000	0.0453235	0.9768
34620000	0.391142	0.7333
34640000	0.247382	0.8554
34660000	0.229446	0.8678
34680000	0.123114	0.9341
34700000	0	1
34720000	0.0374704	0.9809
34740000	0.0125206	0.9937
34760000	0.277022	0.8339
34780000	0.464195	0.6338
34800000	0.458586	0.3561
34820000	0.42016	0.6998
34840000	0.357955	0.2335
34860000	0.0886755	0.0465
34880000	0.17936	0.0996
34900000	0.0127181	0.0064
34920000	0.187476	0.8953
34940000	0.0150845	0.9924
34960000	0.00019998	0.9999
34980000	0.166092	0.9086
35000000	0.00379278	0.9981
35020000	0.0365081	0.9814
35040000	0.0009995	0.9995
35060000	0.30155	0.815
35080000	0.116662	0.9378
35100000	0.159522	0.0874
35120000	0	0
35140000	0	0
35160000	0.211656	0.1203
35180000	0.211048	0.1199
35200000	0.047419	0.0243
35220000	0	0
35240000	0.464409	0.6334
35260000	0.449247	0.3407
35280000	0.195332	0.1097
35300000	0.186843	0.1043
35320000	0.0532985	0.0274
35340000	0.15472	0.0845
35360000	0.314316	0.8047
35380000	0.499168	0.4796
35400000	0.400631	0.7229
35420000	0.14636	0.9205
35440000	0.22753	0.8691
35460000	0.00935582	0.9953
35480000	0.00139902	0.9993
35500000	0.314194	0.8048
35520000	0.0239072	0.9879
35540000	0.00717408	0.9964
35560000	0.00219758	0.9989
35580000	0.0103459	0.9948
35600000	0.017838	0.991
35620000	0	1
35640000	0	1
35660000	0.0225401	0.9886
35680000	0.41742	0.7032
35700000	0.153056	0.9165
35720000	0.498895	0.5235
35740000	0.482961	0.5923
35760000	0.0844927	0.0442
35780000	0	0
35800000	0.202625	0.8856
35820000	0.276754	0.8341
35840000	0.395026	0.7291
35860000	0.001998	0.999
35880000	0	1
35900000	0.0695936	0.9639
35920000	0.0009995	0.9995
35940000	0.478201	0.3956
35960000	0.00059982	0.0003
35980000	0.129167	0.9306
36000000	0.370256	0.7547
36020000	0.00558432	0.9972
36040000	0.13106	0.9295
36060000	0.26195	0.845
36080000	0.323463	0.7971
36100000	0.416278	0.2954
36120000	0.00119928	0.0006
36140000	0.00019998	0.0001
36160000	0.00059982	0.0003
36180000	0	0
36200000	0.0368931	0.0188
36220000	0	0
36240000	0.3078	0.19
36260000	0.00039992	0.0002
36280000	0.00259662	0.0013
36300000	0.00935582	0.0047
36320000	0.0142963	0.0072
36340000	0.370561	0.7544
36360000	0.197669	0.8888
36380000	0.0109395	0.9945
36400000	0.0049875	0.9975
36420000	0	1
36440000	0.0538654	0.9723
36460000	0.0870413	0.9544
36480000	0.0227355	0.9885
36500000	0	1
36520000	0.137729	0.9256
36540000	0.215289	0.8773
36560000	0.246386	0.8561
36580000	0	1
36600000	0.462242	0.6374
36620000	0.082302	0.957
36640000	0.0866777	0.9546
36660000	0.258626	0.8474
36680000	0.0049875	0.9975
36700000	0.45518	0.3503
36720000	0.0029955	0.0015
36740000	0.04875	0.025
36760000	0.45631	0.6478
36780000	0	0
36800000	0.00538542	0.0027
36820000	0.029744	0.0151
36840000	0.00776958	0.0039
36860000	0.497619	0.5345
36880000	0.499702	0.5122
36900000	0.0029955	0.0015
36920000	0	0
36940000	0.2195	0.1255
36960000	0	0
36980000	0	0
37000000	0.0762478	0.0397
37020000	0.001998	0.001
37040000	0.290825	0.1766
37060000	0.479436	0.6014
37080000	0.0681078	0.0353
37100000	0.02955	0.015
37120000	0.00915768	0.0046
37140000	0	0
37160000	0.0692224	0.0359
37180000	0.0049875	0.0025
37200000	0.202471	0.1143
37220000	0.0928371	0.0488
37240000	0.00339422	0.0017
37260000	0.039392	0.0201
37280000	0.120505	0.0644
37300000	0.010148	0.0051
37320000	0.0514061	0.0264
37340000	0.0720025	0.0374
37360000	0.249085	0.8542
37380000	0.493272	0.558
37400000	0.159192	0.0872
37420000	0.107148	0.0568
37440000	0.194394	0.1091
37460000	0.0203878	0.0103
37480000	0.123809	0.0663
37500000	0.00059982	0.0003
37520000	0.0069755	0.0035
37540000	0.00019998	0.0001
37560000	0.00179838	0.0009
37580000	0.0274136	0.0139
37600000	0.0029955	0.0015
37620000	0	0
37640000	0.18621	0.1039
37660000	0.434912	0.3196
37680000	0.461746	0.6383
37700000	0.00179838	0.0009
37720000	0.274342	0.1641
37740000	0.482628	0.5932
37760000	0.0154783	0.9922
37780000	0.0640088	0.9669
37800000	0.376893	0.7481
37820000	0.0758795	0.9605
37840000	0.336065	0.7863
37860000	0	0
37880000	0.001998	0.001
37900000	0.257374	0.1517
37920000	0	0
37940000	0.443148	0.6686
37960000	0.0278024	0.9859
37980000	0.005982	0.997
38000000	0	1
38020000	0.0168555	0.9915
38040000	0.162815	0.9106
38060000	0.438329	0.6756
38080000	0	1
38100000	0.14417	0.9218
38120000	0.265113	0.8427
38140000	0.0508376	0.0261
38160000	0.0239072	0.0121
38180000	0.230034	0.1326
38200000	0.346874	0.2233
38220000	0	0
38240000	0	0
38260000	0.00019998	0.0001
38280000	0.494424	0.5528
38300000	0	1
38320000	0.0316816	0.9839
38340000	0.00019998	0.9999
38360000	0.00319488	0.9984
38380000	0	1
38400000	0	1
38420000	0.0598904	0.9691
38440000	0.043032	0.978
38460000	0.412889	0.7087
38480000	0.379754	0.7452
38500000	0.005982	0.997
38520000	0.413887	0.7075
38540000	0.349848	0.774
38560000	0	1
38580000	0.102346	0.9459
38600000	0.00139902	0.9993
38620000	0	1
38640000	0.00019998	0.9999
38660000	0.00319488	0.9984
38680000	0.343424	0.7798
38700000	0	1
38720000	0.00657822	0.9967
38740000	0	1
38760000	0.04894	0.9749
38780000	0	1
38800000	0	1
38820000	0.34129	0.7817
38840000	0.0009995	0.9995
38860000	0.00776958	0.9961
38880000	0.239358	0.861
38900000	0.489975	0.4292
38920000	0.167235	0.0921
